what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250261884452
activated,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.ProblemView",1250261886645
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250261898626
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1250261903701
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250261903780
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250261911777
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1250261914049
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250261914203
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250261914717
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250261916563
started,bundle,org.eclipse.wst.web.ui,1.1.300.v200905242131,"org.eclipse.wst.web.ui",1250261934201
started,bundle,org.eclipse.jst.jee.ejb,1.0.200.v200810230716,"org.eclipse.jst.jee.ejb",1250261951408
started,bundle,org.eclipse.jst.jee.web,1.0.200.v200904130912,"org.eclipse.jst.jee.web",1250261951433
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1250261954668
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250261954748
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1250261965837
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250261984408
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1250261987493
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250261987628
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250262009836
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1250262013342
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250262013496
opened,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1250262027926
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1250262028156
executed,command,org.eclipse.wst.sse.ui,1.1.100.v200905141750,"org.eclipse.wst.sse.ui.format.document",1250262034507
