what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1250263694302
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250263696349
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250263728966
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250263743034
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250263744102
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250263746238
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250263910420
activated,editor,com.springsource.sts.config.ui,2.1.0.200907010821-CI-R3299-B298,"com.springsource.sts.config.ui.editors.SpringConfigEditor",1250263941046
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1250263946383
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1250263953010
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1250263954860
activated,view,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui.ServersView",1250263963635
executed,command,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.run",1250263966484
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1250263968362
activated,view,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui.ServersView",1250263969889
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1250263970080
activated,view,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui.ServersView",1250263970656
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1250263972216
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250263978819
activated,view,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui.ServersView",1250263978993
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250263991887
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250263994871
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1250263999103
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250264066196
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250264085226
