what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250254795765
activated,view,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui.ServersView",1250254801698
activated,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.ProblemView",1250254805809
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250254815073
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250254832660
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.window.maximizePart",1250254835688
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250254840066
started,bundle,com.springsource.sts.config.core,2.1.0.200907010821-CI-R3299-B298,"com.springsource.sts.config.core",1250254845390
started,bundle,org.springframework.ide.eclipse.beans.mylyn,2.2.5.200906302108-CI-R3335-B388,"org.springframework.ide.eclipse.beans.mylyn",1250254845393
started,bundle,com.springsource.sts.config.ui,2.1.0.200907010821-CI-R3299-B298,"com.springsource.sts.config.ui",1250254845396
started,bundle,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui",1250254845469
started,bundle,org.springframework.ide.eclipse.webflow.ui.editor,2.2.5.200906302108-CI-R3335-B388,"org.springframework.ide.eclipse.webflow.ui.editor",1250254846212
started,bundle,org.springframework.ide.eclipse.beans.ui.editor,2.2.5.200906302108-CI-R3335-B388,"org.springframework.ide.eclipse.beans.ui.editor",1250254846215
started,bundle,org.eclipse.xsd,2.5.0.v200906151043,"org.eclipse.xsd",1250254846316
started,bundle,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.ui",1250254846433
started,bundle,org.eclipse.wst.dtd.ui,1.0.400.v200904300717,"org.eclipse.wst.dtd.ui",1250254846652
started,bundle,org.springframework.ide.eclipse.beans.ui.graph,2.2.5.200906302108-CI-R3335-B388,"org.springframework.ide.eclipse.beans.ui.graph",1250254846814
started,bundle,org.eclipse.gef,3.5.0.v20090528-1511,"org.eclipse.gef",1250254846926
started,bundle,com.springsource.sts.config.flow,2.1.0.200907010821-CI-R3299-B298,"com.springsource.sts.config.flow",1250254846927
opened,editor,com.springsource.sts.config.ui,2.1.0.200907010821-CI-R3299-B298,"com.springsource.sts.config.ui.editors.SpringConfigEditor",1250254846952
started,bundle,org.eclipse.jst.j2ee.jca,1.1.300.v200903120000,"org.eclipse.jst.j2ee.jca",1250254847451
started,bundle,org.eclipse.jst.jsf.ui,1.2.0.v20090427,"org.eclipse.jst.jsf.ui",1250254847524
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.300.v200904230730,"org.eclipse.jst.j2ee.ejb",1250254847555
started,bundle,com.springsource.sts.quickfix,2.1.0.200907010821-CI-R3299-B298,"com.springsource.sts.quickfix",1250254847600
activated,editor,com.springsource.sts.config.ui,2.1.0.200907010821-CI-R3299-B298,"com.springsource.sts.config.ui.editors.SpringConfigEditor",1250254847634
