what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250256519860
activated,editor,com.springsource.sts.config.ui,2.1.0.200907010821-CI-R3299-B298,"com.springsource.sts.config.ui.editors.SpringConfigEditor",1250256530937
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PropertiesFileEditor",1250256530939
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.close",1250256530942
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250256539321
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250256596657
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250256597425
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250257043019
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250257044064
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250257522170
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250257525830
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250257531219
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250257534045
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250257558778
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250257740422
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250257746989
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.newWizard",1250257878060
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250257878118
started,bundle,org.eclipse.emf.edit,2.5.0.v200906151043,"org.eclipse.emf.edit",1250257885173
started,bundle,org.maven.ide.eclipse.editor,0.9.8.200905041414,"org.maven.ide.eclipse.editor",1250257885175
started,bundle,org.maven.ide.eclipse.editor.xml,0.9.8.200905041414,"org.maven.ide.eclipse.editor.xml",1250257886033
opened,editor,org.maven.ide.eclipse.editor,0.9.8.200905041414,"org.maven.ide.eclipse.editor.MavenPomEditor",1250257886639
activated,editor,org.maven.ide.eclipse.editor,0.9.8.200905041414,"org.maven.ide.eclipse.editor.MavenPomEditor",1250257886875
executed,command,org.eclipse.wst.sse.ui,1.1.100.v200905141750,"org.eclipse.wst.sse.ui.format.document",1250257893898
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250257902434
