what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1250266584047
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250266584166
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.format",1250266710977
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1250266712268
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1250266717357
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1250266719098
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250266722282
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.navigate.open.type",1250266734008
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250266734140
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1250266754831
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1250266757122
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1250266757129
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250266759035
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250266772048
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1250266775407
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1250266777104
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250266780420
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250266787020
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250266792257
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250266792751
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250266792959
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250266795136
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250266803898
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250266804702
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250266807269
