what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.ResultView",1250255058283
executed,command,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.junitShortcut.rerunLast",1250255059774
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1250255086616
activated,view,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui.ServersView",1250255088682
executed,command,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.run",1250255092955
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1250255094976
activated,view,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui.ServersView",1250255100418
activated,view,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.ResultView",1250255102125
executed,command,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.junitShortcut.rerunLast",1250255102218
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250255118838
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250255123788
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250255133241
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250255338664
executed,command,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.junitShortcut.rerunLast",1250255340342
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250255341630
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250255414240
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250255416277
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250255456699
executed,command,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.junitShortcut.rerunLast",1250255458666
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250255460603
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250256505630
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250256516376
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PropertiesFileEditor",1250256519667
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PropertiesFileEditor",1250256519817
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.navigate.openResource",1250256519823
